department id,product class id,product domain id,product group id,product id,sub product id,account id,account description,sub account id,sub account description,above value limit category,above value limit sub category,budget 2020,budget 2021,budget 2022,budget 2023,budget 2024,budget 2025
4,3,6,5,02,3,.6.5.02.09.7211014 Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,09,3,.6.5.02.09.7211014 Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-0.000000,-0.000000,-2036.410000,-0.000000,-0.000000,-0.000000
4,3,6,5,02,3,.6.5.02.09.7221000 Unterhaltung des sonstigen unbeweglichen Vermögens,09,3,.6.5.02.09.7221000 Unterhaltung des sonstigen unbeweglichen Vermögens,,,-1700.000000,-1700.000000,-1700.000000,-1551.310000,-1700.000000,-1700.000000
4,3,6,5,02,3,.6.5.02.09.7231000 Auszahlungen für Mieten und Pachten,09,3,.6.5.02.09.7231000 Auszahlungen für Mieten und Pachten,,,-534.180000,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000
4,3,6,5,02,3,.6.5.02.09.7241000 Bewirtschaftung der Grundstücke und baulichen Anlagen,09,3,.6.5.02.09.7241000 Bewirtschaftung der Grundstücke und baulichen Anlagen,,,-35800.000000,-35900.000000,-34579.980000,-35000.000000,-35600.000000,-35700.000000
4,3,6,5,02,3,.6.5.02.09.7252000 Erwerb geringwertiger Vermögensgegenstände,09,3,.6.5.02.09.7252000 Erwerb geringwertiger Vermögensgegenstände,,,-2800.000000,-2800.000000,-2800.000000,-2800.000000,-1397.140000,-2500.000000
4,3,6,5,02,3,.6.5.02.09.7255000 Unterhaltung des sonstigen beweglichen Vermögens,09,3,.6.5.02.09.7255000 Unterhaltung des sonstigen beweglichen Vermögens,,,-371.220000,-500.000000,-400.000000,-400.000000,-400.000000,-400.000000
4,3,6,5,02,3,.6.5.02.09.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,09,3,.6.5.02.09.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,,,-1995.970000,-4100.000000,-4300.000000,-4300.000000,-4300.000000,-4300.000000
4,3,6,5,02,3,.6.5.02.09.7291000 Auszahlungen für sonstige Dienstleistungen,09,3,.6.5.02.09.7291000 Auszahlungen für sonstige Dienstleistungen,,,-30800.000000,-31281.810000,-21600.000000,-26500.000000,-30400.000000,-30600.000000
4,3,6,5,02,13,Sonstige Auszahlungen,09,13,Sonstige Auszahlungen,,,-2000.000000,-2700.000000,-3700.000000,-3700.000000,-3700.000000,-3006.740000
4,3,6,5,02,3,.6.5.02.09.7411000 Sonstige Personal- und Versorgungsauszahlungen,09,3,.6.5.02.09.7411000 Sonstige Personal- und Versorgungsauszahlungen,,,-0.000000,-0.000000,-57.600000,-0.000000,-0.000000,-0.000000
4,3,6,5,02,3,.6.5.02.09.7431000 Geschäftsauszahlungen,09,3,.6.5.02.09.7431000 Geschäftsauszahlungen,,,-1200.000000,-1200.000000,-990.650000,-1000.000000,-1200.000000,-1200.000000
4,3,6,5,02,3,.6.5.02.09.7431200 Auszahlungen für Honorare,09,3,.6.5.02.09.7431200 Auszahlungen für Honorare,,,-1000.000000,-1500.000000,-2500.000000,-2500.000000,-2500.000000,-355.030000
4,3,6,5,02,3,".6.5.02.09.7431400 Auszahlungen für Beitragsservice (GEZ) 3.6.5.02.09.7441000 Steuern, Versicherungen, Schadensfälle",09,3,".6.5.02.09.7431400 Auszahlungen für Beitragsservice (GEZ) 3.6.5.02.09.7441000 Steuern, Versicherungen, Schadensfälle",,,-0.000000,-0.000000,-69.960000,-0.000000,-0.000000,-0.000000
4,3,6,5,02,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,09,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,,,-2500.000000,-3000.000000,-5000.000000,-0.000000,-0.000000,-5400.000000
4,3,6,5,02,3,.6.5.02.09/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,09,3,.6.5.02.09/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,,,-0.000000,-0.000000,-3700.000000,-2500.000000,-3000.000000,-3500.000000
4,3,6,5,02,3,.6.5.02.09/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st. von mehr als 1000 Euro ohne UStr.,09,3,.6.5.02.09/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st. von mehr als 1000 Euro ohne UStr.,,,-0.000000,-0.000000,-1700.000000,-0.000000,-0.000000,-1500.000000
4,3,6,5,02,31,Baumaßnahmen,09,31,Baumaßnahmen,,,-0.000000,-0.000000,-0.000000,-0.000000,-198214.780000,-188500.000000
4,3,6,5,02,3,.6.5.02.09/1409.7851000 Auszahlungen für Hochbaumaßnahmen,09,3,.6.5.02.09/1409.7851000 Auszahlungen für Hochbaumaßnahmen,,,-188500.000000,-0.000000,-0.000000,-0.000000,-0.000000,-198214.780000
4,3,1,5,01,,2,Zuweisungen und allgemeine Umlagen,3.1.5.01.6142000,Zuweisungen für laufende Zwecke von Gemeinden und Gemeindeverbänden,,,800.000000,800.000000,885.000000,600.000000,800.000000,800.000000
4,3,1,5,01,,2,Zuweisungen und allgemeine Umlagen,3.1.5.01.6144000,Zuweisungen für laufende Zwecke von gesetzlichen Sozialversicherungen(Koba),,,7200.000000,1200.000000,0.000000,0.000000,9851.370000,1500.000000
4,3,1,5,01,,2,Zuweisungen und allgemeine Umlagen,3.1.5.01.6148000,Zuschüsse für laufende Zwecke von übrigen Bereichen (Spenden),,,0.000000,0.000000,0.000000,0.000000,0.000000,40.000000
4,3,1,5,01,,4,öffentlich-rechtliche Leistungsentgelte,3.1.5.01.6321000,Benutzungsgebühren und ähnliche Entgelte,,,3300.000000,3300.000000,1700.000000,3300.000000,1700.000000,1023.950000
4,3,1,5,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",3.1.5.01.6484000,Einzahlungen aus Kostenerstattungen von gesetzlichen Sozialversicherungen,,,0.000000,3280.250000,0.000000,0.000000,0.000000,0.000000
4,3,1,5,01,,9,Personalauszahlungen,3.1.5.01.7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-55900.000000,-46611.660000,-46500.000000,-52600.000000,-53600.000000,-54800.000000
4,3,1,5,01,,9,Personalauszahlungen,3.1.5.01.7019000,Dienstauszahlungen und dgl. an sonstige Beschäftigte,,,-13300.000000,-13600.000000,-13900.000000,-14200.000000,-12920.390000,-2100.000000
4,3,1,5,01,,9,Personalauszahlungen,3.1.5.01.7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-2081.740000,-2100.000000,-2200.000000,-2300.000000,-2400.000000,-2500.000000
4,3,1,5,01,,9,Personalauszahlungen,3.1.5.01.7029000,Beiträge zu Versorgungskassen für sonstige Beschäftigte,,,-492.180000,-100.000000,-600.000000,-700.000000,-800.000000,-900.000000
4,3,1,5,01,,9,Personalauszahlungen,3.1.5.01.7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-11400.000000,-8534.110000,-9200.000000,-10500.000000,-10800.000000,-11100.000000
4,3,1,5,01,,9,Personalauszahlungen,3.1.5.01.7039000,Beitr. zur gesetzl. Sozialvers. aus DienstAuszahl. und dgl. für sonst. Beschäft.,,,-2800.000000,-2900.000000,-3000.000000,-2237.900000,-500.000000,-2700.000000
4,3,1,5,01,,9,Personalauszahlungen,3.1.5.01.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-218.800000,-300.000000,-400.000000,-500.000000,-600.000000,-700.000000
4,3,1,5,01,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.01.7211014,Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-6695.330000,-0.000000,-0.000000,-20000.000000,-0.000000,-20000.000000
4,3,1,5,01,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.01.7241000,Bewirtschaftung der Grundstücke und baulichen Anlagen,,,-8200.000000,-8500.000000,-8700.000000,-8700.000000,-8700.000000,-222.230000
4,3,1,5,01,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.01.7252000,Erwerb geringwertiger Vermögensgegenstände,,,-300.000000,-300.000000,-300.000000,-172.870000,-300.000000,-300.000000
4,3,1,5,01,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.01.7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-0.000000,-400.000000,-3700.000000,-3700.000000,-700.000000,-700.000000
4,3,1,5,01,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.01.7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-10500.000000,-3169.800000,-14500.000000,-16500.000000,-10500.000000,-16500.000000
4,3,1,5,01,,12,Transferauszahlungen,7318000,Zuschüsse an übrige Bereiche,,,-49500.000000,-49500.000000,-49500.000000,-49500.000000,-49500.000000,-49500.000000
4,3,1,5,01,,13,Sonstige Auszahlungen,7411000,Sonstige Personal- und Versorgungsauszahlungen,,,-0.000000,-0.000000,-0.000000,-0.000000,-25.950000,-0.000000
4,3,1,5,01,,13,Sonstige Auszahlungen,7421000,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,,,-2900.000000,-3500.000000,-3500.000000,-3500.000000,-3500.000000,-3500.000000
4,3,1,5,01,,13,Sonstige Auszahlungen,7431000,Geschäftsauszahlungen,,,-400.000000,-400.000000,-414.330000,-400.000000,-400.000000,-400.000000
4,3,1,5,01,,13,Sonstige Auszahlungen,7431400,Auszahlungen für Beitragsservice (GEZ),,,-139.920000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
4,3,1,5,01,,13,Sonstige Auszahlungen,3.1.5.01.7441000,"Steuern, Versicherungen, Schadensfälle",,,-0.000000,-0.000000,-0.000000,-0.000000,-395.550000,-0.000000
4,3,1,5,01,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,3.1.5.01/0100.7832000,Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,Anschaffungen 150 €  bis 1.000 € netto," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-0.000000,-800.000000,-1100.000000,-800.000000,-800.000000,-3500.000000
4,3,1,5,04,,4,öffentlich-rechtliche Leistungsentgelte,3.1.5.04.6321000,Benutzungsgebühren und ähnliche Entgelte,,,10000.000000,10000.000000,8780.000000,12000.000000,10000.000000,10000.000000
4,3,1,5,04,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",3.1.5.04.6461000,Sonstige privatrechtliche Leistungsentgelte,,,2320.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,3,1,5,04,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",3.1.5.04.6486000,Einzahlungen aus Kostenerstattungen von sonstigen öffentlichen Sonderrechnungen,,,39500.000000,39500.000000,39500.000000,39218.130000,36000.000000,39500.000000
4,3,1,5,04,,9,Personalauszahlungen,3.1.5.04.7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-37997.800000,-29600.000000,-30900.000000,-31500.000000,-32200.000000,-32900.000000
4,3,1,5,04,,9,Personalauszahlungen,3.1.5.04.7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-1387.030000,-1300.000000,-1300.000000,-1400.000000,-1500.000000,-1600.000000
4,3,1,5,04,,9,Personalauszahlungen,3.1.5.04.7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-6200.000000,-6400.000000,-6600.000000,-6800.000000,-4613.220000,-5800.000000
4,3,1,5,04,,9,Personalauszahlungen,3.1.5.04.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-164.190000,-200.000000,-200.000000,-300.000000,-400.000000,-500.000000
4,3,1,5,04,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.04.7211014,Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-0.000000,-0.000000,-22652.390000,-6000.000000,-0.000000,-0.000000
4,3,1,5,04,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.04.7231000,Auszahlungen für Mieten und Pachten,,,-6300.000000,-0.000000,-6100.000000,-6100.000000,-6300.000000,-6300.000000
4,3,1,5,04,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.04.7241000,Bewirtschaftung der Grundstücke und baulichen Anlagen,,,-438.990000,-66200.000000,-55900.000000,-55900.000000,-55900.000000,-55900.000000
4,3,1,5,04,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.04.7252000,Erwerb geringwertiger Vermögensgegenstände,,,-800.000000,-758.690000,-900.000000,-800.000000,-800.000000,-800.000000
4,3,1,5,04,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.04.7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-500.000000,-500.000000,-500.000000,-500.000000,-500.000000,-195.040000
4,3,1,5,04,,11,Auszahlungen für Sach- und Dienstleistungen,3.1.5.04.7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-300.000000,-202.760000,-300.000000,-300.000000,-300.000000,-300.000000
4,3,1,5,04,,13,Sonstige Auszahlungen,3.1.5.04.7411000,Sonstige Personal- und Versorgungsauszahlungen,,,-245.930000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
4,3,1,5,04,,13,Sonstige Auszahlungen,3.1.5.04.7431000,Geschäftsauszahlungen,,,-400.000000,-361.270000,-400.000000,-400.000000,-400.000000,-400.000000
4,3,1,5,04,,13,Sonstige Auszahlungen,3.1.5.04.7456000,Erstatt. f.d. Ausz. v. Dritten aus lfd Verwaltungstät. an so. öff. Sonderrechn.,,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-661.670000
4,3,1,5,04,,18,Zuwendungen für Investitonen und Investitionsförderungsmaßnahmen,3.1.5.04/0100.6817000,Einz. a. Zuschüssen f. Investitionen u.Invest.fördermaßnahmen priv.Unternehmen,Anschaffungen 150 €  bis 1.000 € netto,Einzahlungen aus Investitionszuwendungen,500.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,3,1,5,04,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,3.1.5.04/0100.7832000,Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,Anschaffungen 150 €  bis 1.000 € netto," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-1100.000000,-600.000000,-600.000000,-600.000000,-457.170000,-500.000000
4,3,1,5,06,,2,Zuweisungen und allgemeine Umlagen,6141000,Zuweisungen für laufende Zwecke vom Land,,,69500.000000,69500.000000,69500.000000,67537.000000,69500.000000,69500.000000
4,3,1,5,06,,4,öffentlich-rechtliche Leistungsentgelte,6321000,Benutzungsgebühren und ähnliche Entgelte,,,1700.000000,1700.000000,1700.000000,1700.000000,1740.000000,500.000000
4,3,1,5,06,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6482000,Einzahlungen aus Kostenerstattungen von Gemeinden und Gemeindeverbänden,,,5000.000000,5000.000000,5000.000000,5000.000000,5000.000000,5000.000000
4,3,1,5,06,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6486000,Einzahlungen aus Kostenerstattungen von sonstigen öffentlichen Sonderrechnungen,,,13000.000000,8914.500000,13000.000000,13000.000000,13000.000000,13000.000000
4,3,1,5,06,,9,Personalauszahlungen,7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-118600.000000,-121000.000000,-123500.000000,-126000.000000,-114981.940000,-114600.000000
4,3,1,5,06,,9,Personalauszahlungen,7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-4666.380000,-4900.000000,-5100.000000,-5300.000000,-5500.000000,-5700.000000
4,3,1,5,06,,9,Personalauszahlungen,7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-20877.220000,-22500.000000,-23900.000000,-24300.000000,-24900.000000,-25500.000000
4,3,1,5,06,,9,Personalauszahlungen,3.1.5.06.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-800.000000,-600.000000,-700.000000,-800.000000,-800.000000,-453.850000
4,3,1,5,06,,11,Auszahlungen für Sach- und Dienstleistungen,7211014,Unterhaltung der Grundstücke und baulichen Anlagen-Gebäudemanagement,,,-125.330000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
4,3,1,5,06,,11,Auszahlungen für Sach- und Dienstleistungen,7241000,Bewirtschaftung der Grundstücke und baulichen Anlagen,,,-5800.000000,-5800.000000,-311.170000,-5500.000000,-5600.000000,-5800.000000
4,3,1,5,06,,11,Auszahlungen für Sach- und Dienstleistungen,7252000,Erwerb geringwertiger Vermögensgegenstände,,,-300.000000,-400.000000,-400.000000,-400.000000,-400.000000,-256.590000
4,3,1,5,06,,11,Auszahlungen für Sach- und Dienstleistungen,7255000,Unterhaltung des sonstigen beweglichen Vermögens,,,-400.000000,-0.000000,-400.000000,-400.000000,-400.000000,-400.000000
4,3,1,5,06,,11,Auszahlungen für Sach- und Dienstleistungen,7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-400.000000,-400.000000,-400.000000,-400.000000,-400.000000,-468.350000
4,3,1,5,06,,13,Sonstige Auszahlungen,7411000,Sonstige Personal- und Versorgungsauszahlungen,,,-0.000000,-0.000000,-1204.620000,-0.000000,-0.000000,-0.000000
4,3,1,5,06,,13,Sonstige Auszahlungen,7429000,Sonstige Auszahlungen für die Inanspruchnahme von Rechten und Diensten,,,-30.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
4,3,1,5,06,,13,Sonstige Auszahlungen,7431000,Geschäftsauszahlungen,,,-428.920000,-500.000000,-800.000000,-800.000000,-800.000000,-800.000000
4,3,1,5,06,,13,Sonstige Auszahlungen,7456000,Erstatt. f.d. Ausz. v. Dritten aus lfd Verwaltungstät. an so. öff. Sonderrechn.,,,-135.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
4,3,1,5,06,,29,Erwerb von beweglichen Anlagevermögen und immateriellen Vermögensgegenständen,3.1.5.06/0100.7832000,Ausz. f.d. Erw. v. beweg. Vermögensgegenständen v. > 150  bis 1000 € o. UStr.,Anschaffungen 150 €  bis 1.000 € netto," -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen",-900.000000,-0.000000,-300.000000,-800.000000,-1000.000000,-800.000000
1,1,1,1,04,,9,Personalauszahlungen,7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-28900.000000,-24100.000000,-24700.000000,-25300.000000,-25900.000000,-7250.510000
1,1,1,1,04,,9,Personalauszahlungen,7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-273.020000,-1300.000000,-1000.000000,-1100.000000,-1200.000000,-1300.000000
1,1,1,1,04,,9,Personalauszahlungen,7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-1370.890000,-5700.000000,-4800.000000,-5000.000000,-5200.000000,-5400.000000
1,1,1,1,04,,9,Personalauszahlungen,1.1.1.04.7041000,"Beihilfen, Unterstützungsleistungen fü Beschäftigter",,,-500.000000,-28.110000,-200.000000,-200.000000,-300.000000,-400.000000
1,1,1,1,04,,11,Auszahlungen für Sach- und Dienstleistungen,7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-1904.180000,-2100.000000,-2100.000000,-2100.000000,-2100.000000,-2100.000000
1,1,1,1,04,,12,Transferauszahlungen,7318000,Zuschüsse an übrige Bereiche,,,-3500.000000,-3500.000000,-3500.000000,-3500.000000,-3500.000000,-3500.000000
1,1,1,1,04,,13,Sonstige Auszahlungen,7411000,Sonstige Personal- und Versorgungsauszahlungen,,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-14.000000
1,1,1,1,05,,9,Personalauszahlungen,7011000,Dienstauszahlungen und dgl. an Beamte,,,-58600.000000,-58500.000000,-59700.000000,-60900.000000,-55464.400000,-56300.000000
1,1,1,1,05,,9,Personalauszahlungen,7021000,Beiträge zu Versorgungskassen für Beamte,,,-32600.000000,-29505.370000,-30000.000000,-32300.000000,-31200.000000,-31900.000000
1,1,1,1,05,,11,Auszahlungen für Sach- und Dienstleistungen,7261000,Besondere zahlungswirksame Aufwendungen für Beschäftigte,,,-3000.000000,-3000.000000,-3000.000000,-205.000000,-3000.000000,-4500.000000
1,1,1,1,05,,11,Auszahlungen für Sach- und Dienstleistungen,7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-700.000000,-700.000000,-700.000000,-700.000000,-700.000000,-358.370000
1,1,1,1,05,,13,Sonstige Auszahlungen,7411000,Sonstige Personal- und Versorgungsauszahlungen,,,-0.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000
1,1,1,1,05,,13,Sonstige Auszahlungen,7431000,Geschäftsauszahlungen,,,-1400.000000,-1400.000000,-1400.000000,-1400.000000,-1400.000000,-1248.360000
1,1,1,1,06,,9,Personalauszahlungen,7011000,Dienstauszahlungen und dgl. an Beamte,,,-61793.680000,-62700.000000,-65100.000000,-65100.000000,-0.000000,-0.000000
1,1,1,1,06,,9,Personalauszahlungen,7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-69700.000000,-32100.000000,-0.000000,-0.000000,-69142.470000,-65900.000000
1,1,1,1,06,,9,Personalauszahlungen,7021000,Beiträge zu Versorgungskassen für Beamte,,,-35200.000000,-33900.000000,-0.000000,-0.000000,-32130.660000,-32700.000000
1,1,1,1,06,,9,Personalauszahlungen,7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-3000.000000,-1400.000000,-0.000000,-0.000000,-4334.910000,-2900.000000
1,1,1,1,06,,9,Personalauszahlungen,7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-18894.810000,-13000.000000,-14000.000000,-6400.000000,-0.000000,-0.000000
1,1,1,1,06,,9,Personalauszahlungen,1.1.1.06.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-400.000000,-400.000000,-200.000000,-0.000000,-0.000000,-233.700000
1,1,1,1,06,,13,Sonstige Auszahlungen,1.1.1.06.7431100,"Auszahlungen für Sachverständigen-,Gerichts-und ähnl.Kosten",,,-10000.000000,-20000.000000,-20000.000000,-35000.000000,-35000.000000,-0.000000
1,1,1,1,17,,9,Personalauszahlungen,7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-134100.000000,-136800.000000,-139500.000000,-0.000000,-0.000000,-131400.000000
1,1,1,1,17,,9,Personalauszahlungen,7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-0.000000,-0.000000,-5400.000000,-5600.000000,-5800.000000,-6000.000000
1,1,1,1,17,,9,Personalauszahlungen,7039000,Beitr. zur gesetzl. Sozialvers. aus DienstAuszahl. und dgl. für sonst. Beschäft.,,,-0.000000,-0.000000,-27600.000000,-28200.000000,-28800.000000,-29400.000000
1,1,1,1,17,,9,Personalauszahlungen,1.1.1.17.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-0.000000,-700.000000,-800.000000,-900.000000,-1000.000000,-0.000000
1,1,1,1,17,,12,Transferauszahlungen,7318200,Zuschüsse übr.Ber.Schlossstift,,,-0.000000,-0.000000,-160000.000000,-190000.000000,-190000.000000,-150000.000000
1,1,1,1,01,,2,Zuweisungen und allgemeine Umlagen,6140011,Zuweisungen für laufende Zwecke vom Bund,,,0.000000,0.000000,0.000000,0.000000,8000.000000,0.000000
1,1,1,1,01,,4,öffentlich-rechtliche Leistungsentgelte,6321000,Benutzungsgebühren und ähnliche Entgelte,,,8100.000000,0.000000,8100.000000,8100.000000,8100.000000,8100.000000
1,1,1,1,01,,5,"privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen",6461000,Sonstige privatrechtliche Leistungsentgelte,,,1500.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,1,1,01,,9,Personalauszahlungen,7011000,Dienstauszahlungen und dgl. an Beamte,,,-123100.000000,-112241.320000,-113800.000000,-117100.000000,-118200.000000,-120600.000000
1,1,1,1,01,,9,Personalauszahlungen,7012000,Dienstauszahlungen und dgl. an Arbeitnehmer,,,-375804.900000,-356900.000000,-268700.000000,-274000.000000,-279600.000000,-285300.000000
1,1,1,1,01,,9,Personalauszahlungen,7021000,Beiträge zu Versorgungskassen für Beamte,,,-80008.300000,-81200.000000,-87800.000000,-84400.000000,-86100.000000,-87900.000000
1,1,1,1,01,,9,Personalauszahlungen,7022000,Beiträge zu Versorgungskassen für Arbeitnehmer,,,-11200.000000,-11500.000000,-11800.000000,-12100.000000,-15057.380000,-15000.000000
1,1,1,1,01,,9,Personalauszahlungen,7032000,Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,,,-55200.000000,-56300.000000,-57500.000000,-70713.230000,-70100.000000,-54000.000000
1,1,1,1,01,,9,Personalauszahlungen,1.1.1.01.7041000,"Beihilfen, Unterstützungsleistungen für Beschäftigte",,,-2000.000000,-1700.000000,-1800.000000,-1900.000000,-2000.000000,-1630.210000
1,1,1,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7231000,Auszahlungen für Mieten und Pachten,,,-0.000000,-1000.000000,-0.000000,-0.000000,-0.000000,-0.000000
1,1,1,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7271000,Besondere Verwaltungs- und Betriebsauszahlungen,,,-78991.030000,-76000.000000,-75000.000000,-70000.000000,-70000.000000,-70000.000000
1,1,1,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7271400,Auszahlungen aus Kleinprojektefonds,,,-0.000000,-0.000000,-10000.000000,-0.000000,-0.000000,-0.000000
1,1,1,1,01,,11,Auszahlungen für Sach- und Dienstleistungen,7291000,Auszahlungen für sonstige Dienstleistungen,,,-1500.000000,-1500.000000,-653.220000,-1500.000000,-1500.000000,-1500.000000
1,1,1,1,01,,13,Sonstige Auszahlungen,7411000,Sonstige Personal- und Versorgungsauszahlungen,,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-786.950000
1,1,1,1,01,,13,Sonstige Auszahlungen,7431000,Geschäftsauszahlungen,,,-85000.000000,-80000.000000,-80000.000000,-80000.000000,-75586.510000,-93500.000000
1,1,1,1,01,,13,Sonstige Auszahlungen,7491000,Verfügungsmittel,,,-121.150000,-500.000000,-500.000000,-500.000000,-500.000000,-500.000000
1,1,1,1,02,,7,Zinsen und ähnliche Einzahlungen,6651000,Einzahlungen von Gewinnanteilen aus verbundenen Unternehmen und Beteiligungen,,,0.000000,0.000000,0.000000,41111.070000,277400.000000,0.000000
1,1,1,1,02,,7,Zinsen und ähnliche Einzahlungen,6651100,Einz GewAnt a.vU& Bet. GWW,,,250000.000000,250000.000000,250000.000000,0.000000,0.000000,250000.000000
1,1,1,1,02,,7,Zinsen und ähnliche Einzahlungen,6651200,Einz GewAnt a.vU& Bet. KOWISA,,,0.000000,0.000000,27400.000000,27400.000000,27400.000000,27400.000000
1,1,1,1,02,,12,Transferauszahlungen,1.1.1.02.7315000,"Zuschüsse an verbundene Unternehme, Sondervermögen und Beteiligungen",,,-0.000000,-100000.000000,-160000.000000,-0.000000,-0.000000,-0.000000
1,1,1,1,02,,12,Transferauszahlungen,7318000,Zuschüsse an übrige Bereiche (Kulturstiftung),,,-0.000000,-0.000000,-160000.000000,-160000.000000,-0.000000,-0.000000
1,1,1,1,08,,11,Auszahlungen für Sach- und Dienstleistungen,7231000,Auszahlungen für Mieten und Pachten,,,-0.000000,-0.000000,-7000.000000,-0.000000,-0.000000,-0.000000
